path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
assets/app-data/story/vn/epilogue_last_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/epilogue_last_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/epilogue_last_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/epilogue_last_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/finale_testify_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/finale_testify_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/finale_testify_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/finale_testify_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/finale_testify_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story7_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story7_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story7_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story7_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story7_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story8_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story8_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story8_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story8_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/lephon_story8_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/meeting_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/meeting_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/meeting_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/meeting_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/meeting_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil6_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil6_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil6_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil6_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil6_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil7_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil7_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil7_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil7_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/nihil7_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/prelude_en.vns,Text-like,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/prelude_ja.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/prelude_ko.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/prelude_zh-Hans.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/prelude_zh-Hant.vns,Binary,Arcaea localized visual-novel script,confirmed,assets/app-data/story/vn/*.vns path and sampled text commands show/hide/say/wait,assets/app-data/story/main/*;assets/app-data/story/side/*;assets/app-data/story/cg/*,story text/localization source; not a public gallery image
assets/app-data/story/vn/res/1step.ogg,OGG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2bar_bottom.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2bar_top.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2black.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2black_fade.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2black_left.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2white.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/2white40.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/3bar_bottom.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/3bar_top.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/3black.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/3black_fade.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
assets/app-data/story/vn/res/3black_left.png,PNG,Arcaea story VN image resource,high,assets/app-data/story/vn/res path plus image index,assets/app-data/story/*.vns,story-texture gallery category
