songId,songIdx,title,ratingClass,difficultyLabel,rating,ratingPlus,displayLevel,isPlayableChart,playabilityEvidence,recordRole,chartDesigner,jacketDesigner,jacketOverride,jacketNight,titleOverride,audioOverride,bpm,bpmBase,date,version,bg,bgInverse,chartBodyPath,chartFilePresent
kanagawa,33,"{""en"":""Kanagawa Cyber Culvert"",""ja"":""神奈川電脳暗渠""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,白鳥怜,,,,,,,,,,,2.aff,False
kanagawa,33,"{""en"":""Kanagawa Cyber Culvert"",""ja"":""神奈川電脳暗渠""}",3,BYD,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,Exschwas↓on,白鳥怜 + Khronetic,True,,,,,,1639008000,3.10,,,3.aff,False
moonlightofsandcastle,34,"{""en"":""Moonlight of Sand Castle""}",0,PST,1,,1,True,rating=1;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Kurorak,,,,,,,,,,,,0.aff,False
moonlightofsandcastle,34,"{""en"":""Moonlight of Sand Castle""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Kurorak,,,,,,,,,,,,1.aff,False
moonlightofsandcastle,34,"{""en"":""Moonlight of Sand Castle""}",2,FTR,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Kurorak,,,,,,,,,,,,2.aff,False
reconstruction,35,"{""en"":""REconstruction""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
reconstruction,35,"{""en"":""REconstruction""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,,,,,,,,,,,,1.aff,False
reconstruction,35,"{""en"":""REconstruction""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,,,,,,,,,,,,2.aff,False
evoltex,36,"{""en"":""Evoltex (poppi'n mix)""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,k//eternal,,,,,,,,,,,,0.aff,False
evoltex,36,"{""en"":""Evoltex (poppi'n mix)""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,k//eternal,,,,,,,,,,,,1.aff,False
evoltex,36,"{""en"":""Evoltex (poppi'n mix)""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,k//eternal,,,,,,,,,,,,2.aff,False
oracle,37,"{""en"":""Oracle""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
oracle,37,"{""en"":""Oracle""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,,,,,,,,,,,,1.aff,False
oracle,37,"{""en"":""Oracle""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,,,,,,,,,,,,2.aff,False
aterlbus,38,"{""en"":""αterlβus"",""zh-Hant"":""aterlbus"",""zh-Hans"":""aterlbus""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,τoastεr,,,,,,,,,,,,0.aff,False
aterlbus,38,"{""en"":""αterlβus"",""zh-Hant"":""aterlbus"",""zh-Hans"":""aterlbus""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,τoastεr,,,,,,,,,,,,1.aff,False
aterlbus,38,"{""en"":""αterlβus"",""zh-Hant"":""aterlbus"",""zh-Hans"":""aterlbus""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,τoastεr,,,,,,,,,,aterlbus,,2.aff,False
clotho,39,"{""en"":""Clotho and the stargazer"",""ja"":""クロートーと星の観測者""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=0.aff,normal-slot,小東星,yoshimo,,,,,,,,,,,0.aff,True
clotho,39,"{""en"":""Clotho and the stargazer"",""ja"":""クロートーと星の観測者""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=1.aff,normal-slot,小東星,yoshimo,,,,,,,,,,,1.aff,True
clotho,39,"{""en"":""Clotho and the stargazer"",""ja"":""クロートーと星の観測者""}",2,FTR,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=2.aff,normal-slot,小東星,yoshimo,,,,,,,,,,,2.aff,True
clotho,39,"{""en"":""Clotho and the stargazer"",""ja"":""クロートーと星の観測者""}",4,ETR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=4.aff,normal-slot,eién,yoshimo,,,,,,,1709856001,5.4,,,4.aff,True
impurebird,40,"{""en"":""Impure Bird"",""ja"":""不浄な白い鳥""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Kurorak,Nano Kun,,,,,,,,,,,0.aff,False
impurebird,40,"{""en"":""Impure Bird"",""ja"":""不浄な白い鳥""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Kurorak,Nano Kun,,,,,,,,,,,1.aff,False
impurebird,40,"{""en"":""Impure Bird"",""ja"":""不浄な白い鳥""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Kurorak,Nano Kun,,,,,,,,,,,2.aff,False
ignotus,41,"{""en"":""Ignotus""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,Khronetic,,,,,,,,,,,0.aff,False
ignotus,41,"{""en"":""Ignotus""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,Khronetic,,,,,,,,,,,1.aff,False
ignotus,41,"{""en"":""Ignotus""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,Khronetic,,,,,,,,,,,2.aff,False
ignotus,41,"{""en"":""Ignotus""}",3,BYD,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,Toaster × 石樂,Khronetic,True,,"{""en"":""Ignotus Afterburn""}",True,,,1646784000,3.12,byd_conflict,byd_light,3.aff,False
lethaeus,42,"{""en"":""Lethaeus""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪,softmode,,,,,,,,,,,0.aff,False
lethaeus,42,"{""en"":""Lethaeus""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪,softmode,,,,,,,,,,,1.aff,False
lethaeus,42,"{""en"":""Lethaeus""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,夜浪,softmode,,,,,,,,,,,2.aff,False
romancewars,43,"{""en"":""Romance Wars"",""ja"":""vsキミ戦争""}",0,PST,1,,1,True,rating=1;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Kurorak,橙乃遥,,,,,,,,,,,0.aff,False
romancewars,43,"{""en"":""Romance Wars"",""ja"":""vsキミ戦争""}",1,PRS,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Kurorak,橙乃遥,,,,,,,,,,,1.aff,False
romancewars,43,"{""en"":""Romance Wars"",""ja"":""vsキミ戦争""}",2,FTR,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Kurorak,橙乃遥,,,,,,,,,,,2.aff,False
blossoms,44,"{""en"":""Blossoms""}",0,PST,1,,1,True,rating=1;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,T2Kazuya,,,,,,,,,,,0.aff,False
blossoms,44,"{""en"":""Blossoms""}",1,PRS,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,T2Kazuya,,,,,,,,,,,1.aff,False
blossoms,44,"{""en"":""Blossoms""}",2,FTR,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,T2Kazuya,,,,,,,,,,,2.aff,False
moonheart,45,"{""en"":""Moonheart""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,VMWT,,,,,,,,,,,0.aff,False
moonheart,45,"{""en"":""Moonheart""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,VMWT,,,,,,,,,,,1.aff,False
moonheart,45,"{""en"":""Moonheart""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,VMWT,,,,,,,,,,,2.aff,False
moonheart,45,"{""en"":""Moonheart""}",3,BYD,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,Toaster,VMWT + ljc,True,,,,,,1610064000,3.4,,,3.aff,False
genesis,46,"{""en"":""Genesis""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Haruba,RiceGnat,,,,,,,,,,,0.aff,False
genesis,46,"{""en"":""Genesis""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Haruba,RiceGnat,,,,,,,,,,,1.aff,False
genesis,46,"{""en"":""Genesis""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Haruba,RiceGnat,,,,,,,,,,,2.aff,False
harutopia,47,"{""ja"":""ハルトピア ~Utopia of Spring~"",""en"":""Harutopia ~Utopia of Spring~""}",0,PST,1,,1,True,rating=1;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,トーストピア  ~Utopia of Toast~,,,,,,,,,,,,0.aff,False
harutopia,47,"{""ja"":""ハルトピア ~Utopia of Spring~"",""en"":""Harutopia ~Utopia of Spring~""}",1,PRS,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,トーストピア  ~Utopia of Toast~,,,,,,,,,,,,1.aff,False
harutopia,47,"{""ja"":""ハルトピア ~Utopia of Spring~"",""en"":""Harutopia ~Utopia of Spring~""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,トーストピア  ~Utopia of Toast~,,,,,,,,,,,,2.aff,False
auxesia,48,"{""en"":""Auxesia""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitroだー！！,シエラ,,,,,,,,,,,0.aff,False
auxesia,48,"{""en"":""Auxesia""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitroだー！,シエラ,,,,,,,,,,,1.aff,False
auxesia,48,"{""en"":""Auxesia""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitroだー！,シエラ,,,,,,,,,,,2.aff,False
rabbitintheblackroom,49,"{""en"":""Rabbit In The Black Room""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,YEONIE,,,,,,,,,,,0.aff,False
rabbitintheblackroom,49,"{""en"":""Rabbit In The Black Room""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,YEONIE,,,,,,,,,,,1.aff,False
rabbitintheblackroom,49,"{""en"":""Rabbit In The Black Room""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,YEONIE,,,,,,,,,,,2.aff,False
modelista,50,"{""en"":""Modelista""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,NITRO,yusi.,,,,,,,,,,,0.aff,False
modelista,50,"{""en"":""Modelista""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,NITRO,yusi.,,,,,,,,,,,1.aff,False
modelista,50,"{""en"":""Modelista""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,NITRO,yusi.,,,,,,,,,,,2.aff,False
soundwitch,51,"{""en"":""SOUNDWiTCH""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,NiTRO,スズカミ,,,,,,,,,,,0.aff,False
soundwitch,51,"{""en"":""SOUNDWiTCH""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,NiTRO,スズカミ,,,,,,,,,,,1.aff,False
soundwitch,51,"{""en"":""SOUNDWiTCH""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,NiTRO,スズカミ,,,,,,,,,,,2.aff,False
trappola,52,"{""en"":""trappola bewitching"",""ja"":""妖艶魔女 -trappola bewitching-""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Kurorak,Shionty,,,,,,,,,,,0.aff,False
trappola,52,"{""en"":""trappola bewitching"",""ja"":""妖艶魔女 -trappola bewitching-""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Kurorak,Shionty,,,,,,,,,,,1.aff,False
trappola,52,"{""en"":""trappola bewitching"",""ja"":""妖艶魔女 -trappola bewitching-""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,k//urorak,Shionty,,,,,,,,,,,2.aff,False
trappola,52,"{""en"":""trappola bewitching"",""ja"":""妖艶魔女 -trappola bewitching-""}",3,BYD,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,NITRO -mesmerize-,Shionty,True,,,,,,1677715200,4.3,,,3.aff,False
iconoclast,53,"{""en"":""Iconoclast""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,SKT,,,,,,,,,,,0.aff,False
iconoclast,53,"{""en"":""Iconoclast""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,SKT,,,,,,,,,,,1.aff,False
iconoclast,53,"{""en"":""Iconoclast""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,SKT,,,,,,,,,,,2.aff,False
conflict,54,"{""en"":""conflict""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,horte,,,,,,,,,,,0.aff,False
conflict,54,"{""en"":""conflict""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,horte,,,,,,,,,,,1.aff,False
conflict,54,"{""en"":""conflict""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,toaster + nitro,horte,,,,,,,,,,,2.aff,False
axiumcrisis,55,"{""en"":""Axium Crisis""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,The Monolith,シエラ,,,,,,,,,,,0.aff,False
axiumcrisis,55,"{""en"":""Axium Crisis""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,The Monolith,シエラ,,,,,,,,,,,1.aff,False
axiumcrisis,55,"{""en"":""Axium Crisis""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,The Monolith,シエラ,,,,,,,,,,,2.aff,False
axiumcrisis,55,"{""en"":""Axium Crisis""}",3,BYD,11,,11,True,rating=11;hidden_until=difficulty;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,unlock-gated-slot,Monolith - Diverged,すずなし,True,,"{""en"":""Axium Divergence""}",True,170?,180,1773014406,6.13,axiumcrisis3,,3.aff,False
grievouslady,56,"{""en"":""Grievous Lady""}",0,PST,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,迷路第一層,シエラ,,,,,,,,,,,0.aff,False
grievouslady,56,"{""en"":""Grievous Lady""}",1,PRS,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,迷路第二層,シエラ,,,,,,,,,,,1.aff,False
grievouslady,56,"{""en"":""Grievous Lady""}",2,FTR,11,,11,True,rating=11;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,迷路深層,シエラ,,,,,,,,,,,2.aff,False
dreaminattraction,57,"{""en"":""Dreamin' Attraction!!""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
dreaminattraction,57,"{""en"":""Dreamin' Attraction!!""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,,,,,,,,,,,,1.aff,False
dreaminattraction,57,"{""en"":""Dreamin' Attraction!!""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,,,,,,,,,,,,2.aff,False
redandblue,58,"{""en"":""Red and Blue""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,-chartaesthesia- RED side,Khronetic,,,,,,,,,,,0.aff,False
redandblue,58,"{""en"":""Red and Blue""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,side BLUE -chartaesthesia-,Khronetic,,,,,,,,,,,1.aff,False
redandblue,58,"{""en"":""Red and Blue""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,"-chartaesthesia-
LEFT=BLUE RED=RIGHT ",Khronetic,,,,,,,,,,,2.aff,False
redandblue,58,"{""en"":""Red and Blue""}",3,BYD,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,"moonquay ""retrograde""
BLUE=LEFT RIGHT=RED",yusi.,True,,"{""en"":""Red and Blue and Green""}",True,160,160,1646784001,3.12,byd_conflict,byd_light,3.aff,False
onelastdrive,59,"{""en"":""One Last Drive""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=0.aff,normal-slot,Toaster,,,,,,,,,,,,0.aff,True
onelastdrive,59,"{""en"":""One Last Drive""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=1.aff,normal-slot,Toaster,,,,,,,,,,,,1.aff,True
onelastdrive,59,"{""en"":""One Last Drive""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=2.aff,normal-slot,Toaster,,,,,,,,,,,,2.aff,True
surrender,60,"{""en"":""Surrender""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,softmode,,,,,,,,,,,0.aff,False
surrender,60,"{""en"":""Surrender""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,softmode,,,,,,,,,,,1.aff,False
surrender,60,"{""en"":""Surrender""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,softmode,,,,,,,,,,,2.aff,False
yozakurafubuki,61,"{""en"":""Yosakura Fubuki"",""ja"":""夜桜吹雪""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,k//eternal,シエラ,,,,,,,,,,,0.aff,False
yozakurafubuki,61,"{""en"":""Yosakura Fubuki"",""ja"":""夜桜吹雪""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,k//eternal,シエラ,,,,,,,,,,,1.aff,False
yozakurafubuki,61,"{""en"":""Yosakura Fubuki"",""ja"":""夜桜吹雪""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,k//eternal,シエラ,,,,,,,,,,,2.aff,False
cyanine,62,"{""en"":""cyanine""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪 - Apocalypse,,,,,,,,,,,,0.aff,False
cyanine,62,"{""en"":""cyanine""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪,,,,,,,,,,,,1.aff,False
cyanine,62,"{""en"":""cyanine""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,夜浪,,,,,,,,,,,,2.aff,False
dreamgoeson,63,"{""en"":""Dream goes on""}",0,PST,1,,1,True,rating=1;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,k//eternal,,,,,,,,,,,,0.aff,False
dreamgoeson,63,"{""en"":""Dream goes on""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,k//eternal,,,,,,,,,,,,1.aff,False
dreamgoeson,63,"{""en"":""Dream goes on""}",2,FTR,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,k//eternal,,,,,,,,,,,,2.aff,False
journey,64,"{""en"":""Journey""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Kurorak,,,,,,,,,,,,0.aff,False
journey,64,"{""en"":""Journey""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Kurorak,,,,,,,,,,,,1.aff,False
journey,64,"{""en"":""Journey""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Kurorak,,,,,,,,,,,,2.aff,False
