packId,packOrder,nameLocalized,descriptionLocalized,section,packParent,isExtendPack,isActiveExtendPack,customBanner,smallPackImage,cutoutPackImage,assetPath,coverRole,variant,evidence,confidence
groovecoaster_append_1,52,en=Groove Coaster Chapter 2,"en=5 - 4 - 3 - 2 - 1
The groove never ends!

Roar ahead with 3 more songs from
Groove Coaster in this Append!

A blastoff awaits you. Get ready to ride on!;ja=音楽は止まない、
グルーヴだって止まらない！

グルーヴコースターより、
追加の3曲、Pack Appendで登場！

準備はOK？さあ、グルーヴを乗りこなせ！;ko=5 - 4 - 3 - 2 - 1
그루브는 끝나지 않는다!

Groove Coaster로부터 날아온
3개의 악곡을 이 Append로 즐겨보세요!

발사 준비는 끝났습니다. 높이 날아가봅시다!;zh-Hans=5 - 4 - 3 - 2 - 1
节奏永不停歇！

轰隆隆——引擎的怒吼向你发出邀请：
跟随着此Append中的三首新曲，一路向前！

准备好驰骋吧，去迎接那汹涌澎湃的音律轰击！;zh-Hant=5 - 4 - 3 - 2 - 1
節奏永不停歇！

轟隆隆——引擎的怒吼向你發出邀請：
跟隨著此Append中的三首新曲，一路向前！

準備好馳騁吧，去迎接那洶湧澎湃的音律轟擊！",collab,groovecoaster,,,,,,assets/songs/pack/1080/divider_groovecoaster_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_groovecoaster_append_1.png,Confirmed
groovecoaster_append_1,52,en=Groove Coaster Chapter 2,"en=5 - 4 - 3 - 2 - 1
The groove never ends!

Roar ahead with 3 more songs from
Groove Coaster in this Append!

A blastoff awaits you. Get ready to ride on!;ja=音楽は止まない、
グルーヴだって止まらない！

グルーヴコースターより、
追加の3曲、Pack Appendで登場！

準備はOK？さあ、グルーヴを乗りこなせ！;ko=5 - 4 - 3 - 2 - 1
그루브는 끝나지 않는다!

Groove Coaster로부터 날아온
3개의 악곡을 이 Append로 즐겨보세요!

발사 준비는 끝났습니다. 높이 날아가봅시다!;zh-Hans=5 - 4 - 3 - 2 - 1
节奏永不停歇！

轰隆隆——引擎的怒吼向你发出邀请：
跟随着此Append中的三首新曲，一路向前！

准备好驰骋吧，去迎接那汹涌澎湃的音律轰击！;zh-Hant=5 - 4 - 3 - 2 - 1
節奏永不停歇！

轟隆隆——引擎的怒吼向你發出邀請：
跟隨著此Append中的三首新曲，一路向前！

準備好馳騁吧，去迎接那洶湧澎湃的音律轟擊！",collab,groovecoaster,,,,,,assets/songs/pack/1080/overlay_groovecoaster_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_groovecoaster_append_1.png,Confirmed
groovecoaster_append_1,52,en=Groove Coaster Chapter 2,"en=5 - 4 - 3 - 2 - 1
The groove never ends!

Roar ahead with 3 more songs from
Groove Coaster in this Append!

A blastoff awaits you. Get ready to ride on!;ja=音楽は止まない、
グルーヴだって止まらない！

グルーヴコースターより、
追加の3曲、Pack Appendで登場！

準備はOK？さあ、グルーヴを乗りこなせ！;ko=5 - 4 - 3 - 2 - 1
그루브는 끝나지 않는다!

Groove Coaster로부터 날아온
3개의 악곡을 이 Append로 즐겨보세요!

발사 준비는 끝났습니다. 높이 날아가봅시다!;zh-Hans=5 - 4 - 3 - 2 - 1
节奏永不停歇！

轰隆隆——引擎的怒吼向你发出邀请：
跟随着此Append中的三首新曲，一路向前！

准备好驰骋吧，去迎接那汹涌澎湃的音律轰击！;zh-Hant=5 - 4 - 3 - 2 - 1
節奏永不停歇！

轟隆隆——引擎的怒吼向你發出邀請：
跟隨著此Append中的三首新曲，一路向前！

準備好馳騁吧，去迎接那洶湧澎湃的音律轟擊！",collab,groovecoaster,,,,,,assets/songs/pack/1080/select_groovecoaster_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_groovecoaster_append_1-pressed.png,Confirmed
groovecoaster_append_1,52,en=Groove Coaster Chapter 2,"en=5 - 4 - 3 - 2 - 1
The groove never ends!

Roar ahead with 3 more songs from
Groove Coaster in this Append!

A blastoff awaits you. Get ready to ride on!;ja=音楽は止まない、
グルーヴだって止まらない！

グルーヴコースターより、
追加の3曲、Pack Appendで登場！

準備はOK？さあ、グルーヴを乗りこなせ！;ko=5 - 4 - 3 - 2 - 1
그루브는 끝나지 않는다!

Groove Coaster로부터 날아온
3개의 악곡을 이 Append로 즐겨보세요!

발사 준비는 끝났습니다. 높이 날아가봅시다!;zh-Hans=5 - 4 - 3 - 2 - 1
节奏永不停歇！

轰隆隆——引擎的怒吼向你发出邀请：
跟随着此Append中的三首新曲，一路向前！

准备好驰骋吧，去迎接那汹涌澎湃的音律轰击！;zh-Hant=5 - 4 - 3 - 2 - 1
節奏永不停歇！

轟隆隆——引擎的怒吼向你發出邀請：
跟隨著此Append中的三首新曲，一路向前！

準備好馳騁吧，去迎接那洶湧澎湃的音律轟擊！",collab,groovecoaster,,,,,,assets/songs/pack/1080/select_groovecoaster_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_groovecoaster_append_1.png,Confirmed
tonesphere,53,en=Tone Sphere,"en=Experience a collision of worlds in Arcaea's
collaboration with sta's mobile rhythm game
Tone Sphere.

Let Trin take you and Tairitsu on a journey
through five iconic songs!;ja=Arcaeaとsta氏の音楽ゲーム
「Tone Sphere」とのコラボレーションで、
ぶつかり合う2つの世界を体験しよう。

トリンに導かれ、対立と一緒に5つの名曲を巡る
旅へと出発しよう！;ko=sta의 모바일 리듬게임 Tone Sphere와
Arcaea의 콜라보레이션으로
세계의 충돌을 경험하세요.

트린이 타이리츠와 당신을 함께 이끌고
상징적인 5곡의 음악속으로 여행을 시작합니다!;zh-Hans=经历一场空间碰撞，
在Arcaea的世界中体验Sta制作的移动端节奏游戏
《音调领域》（Tone Sphere）。

在托凛的带领下，与对立一起
在五首象征性的歌曲中旅行！;zh-Hant=經歷一場空間碰撞，
在Arcaea的世界中體驗Sta製作的移動端節奏遊戲
《音調領域》（Tone Sphere）。

在托凛的帶領下，與對立一起
在五首象征性的歌曲中旅行！",collab,,,,True,,,assets/songs/pack/1080_select_tonesphere.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_tonesphere.png,Confirmed
lanota,54,en=Lanota,"en=The relentless flow of time intertwines the worlds
of Arcaea and emotional music game 'Lanota'.

Travel with Hikari and Lanota's 'Fisica'
through powerful songs from Lanota as well as
the all-new collaboration song 'Quon'!;ja=無情なる時の流れが、Arcaeaの世界と
情緒的音楽ゲーム【Lanota】を絡み合わせる──。

ヒカリやLanotaのフィシカと共に、
新たなコラボレーション楽曲【Quon】の他、
Lanotaからの個性豊かな楽曲を巡りましょう。;ko=끊임없이 흘러가는 시간의 흐름으로
Arcaea와 감성뮤직게임 'Lanota'의 세상이 이어집니다.

라노타에서 찾아온 피시카와 히카리가
함께 선보이는 파워풀한 노래들과
새로운 콜라보 음악 'Quon'을 즐겨주세요.;zh-Hans=永不停歇的时间使得 Arcaea 的世界与
情感丰富的音乐游戏《Lanota》纠缠在了一起。

与光和来自调律诗篇的菲希卡
在《Lanota》的乐曲中旅行，
尽在全新的合作曲《Quon》！;zh-Hant=永不停歇的時間使得 Arcaea 的世界與
情感豐富的音樂遊戲《Lanota》糾纏在了一起。

與光和來自拉諾塔的菲希卡
在《Lanota》的樂曲中旅行，
盡在全新的合作曲《Quon》！",collab,,,,True,,,assets/songs/pack/1080_select_lanota.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_lanota.png,Confirmed
lanota_append_1,55,en=Collaboration Chapter 2,"en=Deeper into the silent world, echoes of old
machines reverberate...

In this Pack Append for the Lanota Collaboration
find 3 new songs that breathe life and sound
into the world, and with them fly into the sky!;ja=それは深く、静寂の世界にて、
旧き機械、その残響がこだまする。

LanotaのコラボパックにPack Appendが登場。
活力と音を宿す、そんな三曲が新たに追加。
さあ、空へと旅立とう！;ko=소리 없는 세상 속 더 깊은 곳에서 낡은
기계들의 메어리가 울린다...

Lanota 콜라보 Pack Append를 통해 세상
속에 소리가 살아 숨 쉬도록 하는 3개의
신곡을 만나보고 음악과 함께 비행하세요!;zh-Hans=在那寂静世界的深处，
回荡着古老机械的残响……

在Lanota联动的Pack Append中，
享受这三首为世界带来活力音符的全新歌曲。
现在，在空中展翅翱翔吧！;zh-Hant=在那寂靜世界的深處，
迴盪著古老機械的殘響……

在Lanota聯動的Pack Append中，
享受這三首為世界帶來活力音符的全新歌曲。
現在，在空中展翅翱翔吧！",collab,lanota,,,,,,assets/songs/pack/1080/divider_lanota_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_lanota_append_1.png,Confirmed
lanota_append_1,55,en=Collaboration Chapter 2,"en=Deeper into the silent world, echoes of old
machines reverberate...

In this Pack Append for the Lanota Collaboration
find 3 new songs that breathe life and sound
into the world, and with them fly into the sky!;ja=それは深く、静寂の世界にて、
旧き機械、その残響がこだまする。

LanotaのコラボパックにPack Appendが登場。
活力と音を宿す、そんな三曲が新たに追加。
さあ、空へと旅立とう！;ko=소리 없는 세상 속 더 깊은 곳에서 낡은
기계들의 메어리가 울린다...

Lanota 콜라보 Pack Append를 통해 세상
속에 소리가 살아 숨 쉬도록 하는 3개의
신곡을 만나보고 음악과 함께 비행하세요!;zh-Hans=在那寂静世界的深处，
回荡着古老机械的残响……

在Lanota联动的Pack Append中，
享受这三首为世界带来活力音符的全新歌曲。
现在，在空中展翅翱翔吧！;zh-Hant=在那寂靜世界的深處，
迴盪著古老機械的殘響……

在Lanota聯動的Pack Append中，
享受這三首為世界帶來活力音符的全新歌曲。
現在，在空中展翅翱翔吧！",collab,lanota,,,,,,assets/songs/pack/1080/overlay_lanota_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_lanota_append_1.png,Confirmed
lanota_append_1,55,en=Collaboration Chapter 2,"en=Deeper into the silent world, echoes of old
machines reverberate...

In this Pack Append for the Lanota Collaboration
find 3 new songs that breathe life and sound
into the world, and with them fly into the sky!;ja=それは深く、静寂の世界にて、
旧き機械、その残響がこだまする。

LanotaのコラボパックにPack Appendが登場。
活力と音を宿す、そんな三曲が新たに追加。
さあ、空へと旅立とう！;ko=소리 없는 세상 속 더 깊은 곳에서 낡은
기계들의 메어리가 울린다...

Lanota 콜라보 Pack Append를 통해 세상
속에 소리가 살아 숨 쉬도록 하는 3개의
신곡을 만나보고 음악과 함께 비행하세요!;zh-Hans=在那寂静世界的深处，
回荡着古老机械的残响……

在Lanota联动的Pack Append中，
享受这三首为世界带来活力音符的全新歌曲。
现在，在空中展翅翱翔吧！;zh-Hant=在那寂靜世界的深處，
迴盪著古老機械的殘響……

在Lanota聯動的Pack Append中，
享受這三首為世界帶來活力音符的全新歌曲。
現在，在空中展翅翱翔吧！",collab,lanota,,,,,,assets/songs/pack/1080/select_lanota_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_lanota_append_1-pressed.png,Confirmed
lanota_append_1,55,en=Collaboration Chapter 2,"en=Deeper into the silent world, echoes of old
machines reverberate...

In this Pack Append for the Lanota Collaboration
find 3 new songs that breathe life and sound
into the world, and with them fly into the sky!;ja=それは深く、静寂の世界にて、
旧き機械、その残響がこだまする。

LanotaのコラボパックにPack Appendが登場。
活力と音を宿す、そんな三曲が新たに追加。
さあ、空へと旅立とう！;ko=소리 없는 세상 속 더 깊은 곳에서 낡은
기계들의 메어리가 울린다...

Lanota 콜라보 Pack Append를 통해 세상
속에 소리가 살아 숨 쉬도록 하는 3개의
신곡을 만나보고 음악과 함께 비행하세요!;zh-Hans=在那寂静世界的深处，
回荡着古老机械的残响……

在Lanota联动的Pack Append中，
享受这三首为世界带来活力音符的全新歌曲。
现在，在空中展翅翱翔吧！;zh-Hant=在那寂靜世界的深處，
迴盪著古老機械的殘響……

在Lanota聯動的Pack Append中，
享受這三首為世界帶來活力音符的全新歌曲。
現在，在空中展翅翱翔吧！",collab,lanota,,,,,,assets/songs/pack/1080/select_lanota_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_lanota_append_1.png,Confirmed
dynamix,56,en=Dynamix,"en=Travel through incredible songs
from the popular Mobile Rhythm Game
'Dynamix' together with their character:
Sapphire.

Experience an energetic new sound
not yet found in Arcaea!;ja='Dynamix'の素晴らしい楽曲の海を
ゲームの垣根を超えてはるばるやってきた
マスコットのサファイアと共に冒険しよう。

Arcaeaにはなかった、エネルギーに溢れる
新しいサウンドを体感せよ！;ko=지금껏 없었던 놀라운 음악을 체험하세요.
인기있는 모바일 리듬게임 'Dynamix'의
'Sapphire'가 여러분을 만나러 찾아왔습니다.

 지금껏 없었던 에너지 넘치는 사운드를
Arcaea에서 즐기실 수 있습니다!;zh-Hans=与来自著名音乐手游Dynamix 
的萨菲亚一起欣赏精彩而又动人的乐曲，
揭开沉睡在Arcaea世界中的全新乐章！;zh-Hant=與人氣音樂手遊 Dynamix 
的薩菲亞一起徜徉于這些動人心弦的曲目，
揭開沉睡在秘術之地裡的全新樂章！",collab,,,,True,,,assets/songs/pack/1080_select_dynamix.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_dynamix.png,Confirmed
virtualsingers,57,en=Virtual Singers,"en=Behind the captivating glow, voices reach out
into reality...

5 celebrated songs step onto the virtual stage!

Hand in hand with the digital world:
Let dreams take form.;ja=カガヤキの向こう、心を震わすコエ。
――隔たりを超えて、現実となる！

いま開演、バーチャルの舞台より5曲が登場！

つながろう、電子の世界へと。
描いたユメを形に変えて。;ko=빛 너머에서 마음을 사로잡는 목소리가...
""가상""에서 ""현실""로.

버추얼 무대에 울려퍼지는 다섯 개의 명곡!

전자의 세계에서 손에 손을 잡고.
꿈을 현실로 이루어냅시다.;zh-Hans=摄人心魄的光芒背后，
歌声向现实世界蔓延开来……

五首经典歌曲，
即将在这虚拟的舞台上开演！

与虚拟世界携手同行，让梦想，幻化成形！;zh-Hant=攝人心魄的光芒背後，
歌聲向現實世界蔓延開來……

五首經典歌曲，
即將在這虛擬的舞台上開演！

與虛擬世界攜手同行，讓夢想，幻化成形！",variety,,,,True,,,assets/songs/pack/1080_select_virtualsingers.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_virtualsingers.png,Confirmed
nextstage,58,en=Arcaea Next Stage,"en=Worlds turn in a grand crossing...

12 artists are brought together to bring 6 original
songs in this commemorative collection!

Stride toward the farthest heights alongside
Hikari & Tairitsu (Debut)!;ja=繋がり、交わり、そしてまだ見ぬ舞台へと──。

アーティスト6組12名が結集、
イベント記念の合作6曲を収録！

『光&対立 (Debut)』と共に、
遥かなる高み、新たなるステージへ！;ko=웅장한 소리와 함께, 세계가 맞물립니다.

이 기념 Pack으로
12명의 아티스트가 자아내는 6개의 악곡을 경험해보세요!

히카리 & 타이리츠 (Debut)와 함께
더 높은 경지를 향해보세요!;zh-Hans=世界在壮阔的交汇中倾转……

纪念此段独特回忆，
12位艺术家齐聚一堂
为该曲包献上6首原创歌曲。

与光 & 对立(Debut)共同迈向最遥远的巅峰！;zh-Hant=世界在壯闊的交匯中傾轉…

紀念此段獨特回憶，
12位藝術家齊聚一堂
為該曲包獻上6首原創歌曲。

與光 & 對立 (Debut)共同邁向最遙遠的巔峰！",variety,,,,True,,,assets/songs/pack/1080_select_nextstage.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_nextstage.png,Confirmed
undertale,59,en=UNDERTALE,"en=A long time ago, a human fell into the ruins...

5 iconic songs from UNDERTALE bring
memories flooding back.

Fight, or show mercy, but always remember:
never lose determination!;ja=むかしむかし、とあるいせきに落ちた、
ニンゲンとモンスターの物語。

タマシイと共鳴するような、
5つの楽曲がUNDERTALEより登場！

たたかえ、こうどうせよ、みなぎるケツイをその胸に。;ko=오래 전, 한 인간이 폐허로 떨어졌다.

UNDERTALE에서 건너온 5개의 악곡이,
기억을 파도처럼 몰고 옵니다.

맞서 싸우거나, 자비를 보이세요.
넘치는 결의를, 잊지 마세요.;zh-Hans=很久很久以前，一个人类掉入了地下的遗迹⋯

五首经典的UNDERTALE曲目将带你踏上回忆之旅。

战斗，或是仁慈，均由你来决定，但请记住：
永远不要丧失决心！;zh-Hant=很久很久以前，一個人類掉入了地下的遺跡⋯

五首經典的UNDERTALE曲目將帶你踏上回憶之旅。

戰鬥，或是仁慈，均由你來決定，但請記住：
永遠不要喪失決心！",variety,,,,True,,,assets/songs/pack/1080_select_undertale.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_undertale.png,Confirmed
undertale_append_1,60,en=UNDERTALE Pack Append,"en=Hope: for a future of Humans and Monsters.

Retrace your steps in the Underground with
3 new songs from UNDERTALE.

Feel the pounding of each and every one
of those hearts!;ja=きぼうをいだいて。　ニンゲンと
モンスターの　みらいのために。

UNDERTALEより、地底の世界の
冒険を彩った3曲が登場。

胸は高鳴り、今皆のこころがひとつになる。;ko=희망...
인간과 괴물이 평화롭게 지내는
새롭고 밝은 미래의 시작입니다.

UNDERTALE에서 건너온 3개의 악곡으로,
지하 세계에서 겪었던 여정을 되돌아보세요.

모든 이들의 심장이 박동하는 소리가 들려옵니다!;zh-Hans=我希望：
那个人类与怪物共存的未来。

重温地下世界的足迹，聆听来自
UNDERTALE的三首全新歌曲。

感受每一颗跳动的心！;zh-Hant=我希望：
那個人類與怪物共存的未來。

重溫地下世界的足跡，聆聽來自
UNDERTALE的三首全新歌曲。

感受每一顆跳動的心！",variety,undertale,,,,,,assets/songs/pack/1080/divider_undertale_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_undertale_append_1.png,Confirmed
undertale_append_1,60,en=UNDERTALE Pack Append,"en=Hope: for a future of Humans and Monsters.

Retrace your steps in the Underground with
3 new songs from UNDERTALE.

Feel the pounding of each and every one
of those hearts!;ja=きぼうをいだいて。　ニンゲンと
モンスターの　みらいのために。

UNDERTALEより、地底の世界の
冒険を彩った3曲が登場。

胸は高鳴り、今皆のこころがひとつになる。;ko=희망...
인간과 괴물이 평화롭게 지내는
새롭고 밝은 미래의 시작입니다.

UNDERTALE에서 건너온 3개의 악곡으로,
지하 세계에서 겪었던 여정을 되돌아보세요.

모든 이들의 심장이 박동하는 소리가 들려옵니다!;zh-Hans=我希望：
那个人类与怪物共存的未来。

重温地下世界的足迹，聆听来自
UNDERTALE的三首全新歌曲。

感受每一颗跳动的心！;zh-Hant=我希望：
那個人類與怪物共存的未來。

重溫地下世界的足跡，聆聽來自
UNDERTALE的三首全新歌曲。

感受每一顆跳動的心！",variety,undertale,,,,,,assets/songs/pack/1080/overlay_undertale_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_undertale_append_1.png,Confirmed
undertale_append_1,60,en=UNDERTALE Pack Append,"en=Hope: for a future of Humans and Monsters.

Retrace your steps in the Underground with
3 new songs from UNDERTALE.

Feel the pounding of each and every one
of those hearts!;ja=きぼうをいだいて。　ニンゲンと
モンスターの　みらいのために。

UNDERTALEより、地底の世界の
冒険を彩った3曲が登場。

胸は高鳴り、今皆のこころがひとつになる。;ko=희망...
인간과 괴물이 평화롭게 지내는
새롭고 밝은 미래의 시작입니다.

UNDERTALE에서 건너온 3개의 악곡으로,
지하 세계에서 겪었던 여정을 되돌아보세요.

모든 이들의 심장이 박동하는 소리가 들려옵니다!;zh-Hans=我希望：
那个人类与怪物共存的未来。

重温地下世界的足迹，聆听来自
UNDERTALE的三首全新歌曲。

感受每一颗跳动的心！;zh-Hant=我希望：
那個人類與怪物共存的未來。

重溫地下世界的足跡，聆聽來自
UNDERTALE的三首全新歌曲。

感受每一顆跳動的心！",variety,undertale,,,,,,assets/songs/pack/1080/select_undertale_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_undertale_append_1-pressed.png,Confirmed
undertale_append_1,60,en=UNDERTALE Pack Append,"en=Hope: for a future of Humans and Monsters.

Retrace your steps in the Underground with
3 new songs from UNDERTALE.

Feel the pounding of each and every one
of those hearts!;ja=きぼうをいだいて。　ニンゲンと
モンスターの　みらいのために。

UNDERTALEより、地底の世界の
冒険を彩った3曲が登場。

胸は高鳴り、今皆のこころがひとつになる。;ko=희망...
인간과 괴물이 평화롭게 지내는
새롭고 밝은 미래의 시작입니다.

UNDERTALE에서 건너온 3개의 악곡으로,
지하 세계에서 겪었던 여정을 되돌아보세요.

모든 이들의 심장이 박동하는 소리가 들려옵니다!;zh-Hans=我希望：
那个人类与怪物共存的未来。

重温地下世界的足迹，聆听来自
UNDERTALE的三首全新歌曲。

感受每一颗跳动的心！;zh-Hant=我希望：
那個人類與怪物共存的未來。

重溫地下世界的足跡，聆聽來自
UNDERTALE的三首全新歌曲。

感受每一顆跳動的心！",variety,undertale,,,,,,assets/songs/pack/1080/select_undertale_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_undertale_append_1.png,Confirmed
,,,,,,,,,,,assets/songs/pack/1080/divider_alice_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_alice_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_anima_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_anima_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_chunithm_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_chunithm_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_chunithm_append_2-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_chunithm_append_2-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_chunithm_append_3-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_chunithm_append_3-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_cytusii_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_cytusii_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_djmax_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_djmax_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_eden_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_eden_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_eden_append_2-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_eden_append_2-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_epilogue-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_epilogue-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_groovecoaster_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_groovecoaster_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_lanota_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_lanota_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_maimai_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_maimai_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_maimai_append_2-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_maimai_append_2-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_nijuusei_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_nijuusei_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_observer_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_observer_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_observer_append_2-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_observer_append_2-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_ongeki_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_ongeki_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_ongeki_append_2-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_ongeki_append_2-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_undertale_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_undertale_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/divider_wacca_append_1-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/divider_wacca_append_1-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_alice_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_alice_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_alice_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_alice_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_anima_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_anima_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_anima_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_anima_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_2_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_2_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_2_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_2_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_3_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_3_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_chunithm_append_3_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_chunithm_append_3_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_cytusii_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_cytusii_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_cytusii_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_cytusii_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_djmax_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_djmax_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_djmax_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_djmax_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_eden_append_1_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_eden_append_1_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_eden_append_1_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_eden_append_1_locked.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_eden_append_2_locked-pressed.png,unmatched-pack-ui,,assets/songs/pack/1080/select_eden_append_2_locked-pressed.png,Unresolved
,,,,,,,,,,,assets/songs/pack/1080/select_eden_append_2_locked.png,unmatched-pack-ui,,assets/songs/pack/1080/select_eden_append_2_locked.png,Unresolved
